Date,MRP,Q1,DR1,SP,Q2,DR2,MSP,Q3,DR3,Base Price,Probable Index for Bp,Adj Close,Discount,Discount%,General Discount,GD%,Product Availibility index,Quantity ( kg ).1,Total Market Value ( in Thousands ),D-S Ratio,City,Avg. Correlation ( MRP Vs SP ),Avg. Correlation ( MRP Vs MSP ),Avg. Correlation ( MSP Vs SP ),Avg. Correlation ( MRP Vs BP ),Avg. Correlation ( SP Vs BP )
29-01-2015,205.979996,1766.21253,0.49779108,201.070007,1026.428147,0.28928952,196.5,755.4593232,0.2129194,201.1550025,0.75,205.199997,4.909989,2.383721281,4.8249935,2.342457323,,3548.1,730837.6238,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-01-2015,207.470001,695.9612308,0.231447034,203.960007,1642.381595,0.546186098,203,668.6571738,0.222366869,204.5975038,0.75,203.600006,3.509994,1.691807964,2.87249725,1.384536191,,3007,623862.293,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-02-2015,211.949997,2749.629149,0.662688988,203.970001,34.29011696,0.008264272,203.300003,1365.280734,0.32904674,205.7975005,0.75,210.940002,7.979996,3.76503709,6.1524965,2.902805656,,4149.2,879422.9276,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-02-2015,220.369995,409.9691992,0.084946583,213.220001,4263.0371,0.883311322,211.270004,153.1937006,0.031742095,214.5200003,0.75,218.360001,7.149994,3.244540619,5.84999475,2.654623988,,4826.2,1063549.67,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-02-2015,221.479996,1839.11342,0.55639663,218.289993,257.9578658,0.078041346,216.800003,1208.328715,0.365562024,218.7149963,0.75,218.550003,3.190003,1.440312018,2.76499975,1.248419632,,3305.4,732079.9788,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-02-2015,225.479996,603.7879575,0.171389468,219.880005,1120.219501,0.317982202,219.639999,1798.892542,0.510628329,221.2200013,0.75,220.990005,5.599991,2.483586615,4.25999475,1.889300526,,3522.9,794343.4779,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-02-2015,223.399994,2923.323458,0.901175578,222,243.7788529,0.075149928,216.5,76.79768882,0.023674493,220.9749985,0.75,217.360001,1.399994,0.626675935,2.4249955,1.085494881,,3243.9,724687.2405,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-02-2015,217.929993,244.9600367,0.070544879,215.380005,580.6064474,0.167206096,211.990005,2646.833516,0.762249025,215.170002,0.75,217.479996,2.549988,1.170095022,2.759991,1.266457619,,3472.4,756740.1077,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-02-2015,220.5,4019.318044,0.745629913,217.550003,731.7896638,0.135755433,215,639.3922927,0.118614654,217.6500015,0.75,216.289993,2.949997,1.33786712,2.8499985,1.292516327,,5390.5,1188605.25,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-02-2015,214.740005,9139.38437,0.935540057,212.210007,152.616296,0.01562235,207.279999,477.0993343,0.048837593,211.6100045,0.75,212.800003,2.529998,1.17816799,3.1300005,1.457576803,,9769.1,2097816.583,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-02-2015,203.089996,6558.878878,0.419108404,193.570007,3387.382295,0.216451685,193.279999,5703.338827,0.364439911,195.8775023,0.75,202.880005,9.519989,4.687571612,7.21249375,3.551378154,,15649.6,3178277.201,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-02-2015,205.990005,2520.232774,0.40708008,202.899994,216.3179599,0.034940714,200.910004,3454.449266,0.557979206,203.1749993,0.75,203.770004,3.090011,1.500078123,2.81500575,1.366573951,,6191,1275284.121,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-02-2015,205.699997,2550.552245,0.640906685,205.699997,282.4642609,0.070978053,201.5,1146.583494,0.288115261,204.6499978,0.75,204.350006,0,0,1.04999925,0.510451758,,3979.6,818603.7081,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-02-2015,206.169998,1509.221383,0.556169437,204.169998,1003.050968,0.369638476,202.600006,201.327649,0.074192088,204.2775,0.75,204.460007,2,0.97007325,1.892498,0.917930843,,2713.6,559462.9066,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-02-2015,212.440002,4888.009933,0.948373127,205,68.88716033,0.013365507,203.75,197.2029067,0.038261366,206.5475005,0.75,211.710007,7.440002,3.502166226,5.8925015,2.773725026,,5154.1,1094937.014,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-02-2015,217.600006,3561.201068,0.595309518,210.779999,693.415192,0.115915012,209.809998,1727.48374,0.28877547,212.2425005,0.75,217.110001,6.820007,3.134194307,5.3575055,2.462088857,,5982.1,1301704.996,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-02-2015,218.199997,6973.111533,0.820385366,215.660004,1222.703149,0.143850814,206.330002,303.9853187,0.03576382,213.9625018,0.75,207.339996,2.539993,1.164066469,4.23749525,1.942023514,,8499.8,1854656.335,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-02-2015,207.289993,5071.755351,0.768028856,207.289993,486.7977528,0.073717026,201.699997,1045.046897,0.158254118,205.892494,0.75,204.110001,0,0,1.397499,0.674175815,,6603.6,1368860.198,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
25-02-2015,207.139999,3687.809633,0.943294445,204.940002,174.9706373,0.044755247,202.580002,46.71972979,0.011950308,204.9000013,0.75,203.759995,2.199997,1.062082172,2.23999775,1.081393145,,3909.5,809813.8261,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-02-2015,211.089996,5434.857188,0.839632497,204,448.6731911,0.069315638,202.220001,589.3696212,0.091051866,205.3274993,0.75,207.190002,7.089996,3.358755097,5.76249675,2.729876763,,6472.9,1366364.435,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-02-2015,208.550003,3447.625723,0.888082667,206.899994,394.0311946,0.101499496,202.800003,40.44308265,0.010417836,206.2874985,0.75,203.339996,1.650009,0.79118148,2.2625045,1.084873876,,3882.1,809611.9666,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-03-2015,203.339996,276.0532896,0.034845974,202.699997,1885.761513,0.238038085,195.830002,5760.285198,0.727115941,201.142498,0.75,197.330002,0.639999,0.314743293,2.197498,1.08070131,,7922.1,1610879.782,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-03-2015,200.240005,3542.966297,0.799351645,196.809998,371.0974751,0.083725712,195.320007,518.2362278,0.116922642,197.295002,0.75,199.559998,3.430007,1.71294792,2.945003,1.470736579,,4432.3,887523.7742,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-03-2015,202.520004,788.9190888,0.186859093,199.25,3376.502907,0.799740149,197.210007,56.578004,0.013400759,199.5575028,0.75,202.440002,3.270004,1.614657286,2.96250125,1.462819075,,4222,855039.4569,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-03-2015,206.190002,4724.019251,0.968632202,202.850006,149.9539299,0.030747166,200.149994,3.026819419,0.000620631,203.010002,0.75,200.630005,3.339996,1.619863217,3.18,1.542266826,,4877,1005588.64,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-03-2015,200.75,3270.495424,0.487231903,199.210007,3148.744581,0.469093704,192.149994,293.1599956,0.043674393,197.830002,0.75,193.880005,1.539993,0.767119801,2.919998,1.454544458,,6712.4,1347514.3,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-03-2015,194.490005,4438.567544,0.658863768,194.389999,746.7698545,0.110850989,188.25,1551.362602,0.230285244,192.8800008,0.75,190.880005,0.100006,0.051419609,1.61000425,0.827808221,,6736.7,1310220.817,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-03-2015,193.5,3366.888194,0.603417423,188.460007,1508.506343,0.270356174,187.600006,704.3054631,0.126226403,189.505005,0.75,190.320007,5.039993,2.604647545,3.994995,2.064596899,,5579.7,1079671.95,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-03-2015,196.179993,1892.20805,0.380350972,191.149994,493.8603354,0.099270405,191.009995,2588.831614,0.520378624,192.372494,0.75,193.740005,5.029999,2.563971444,3.807499,1.940819215,,4974.9,975975.8472,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-03-2015,194.449997,123.3322184,0.02972362,193.75,1224.961782,0.29522131,189.75,2801.005999,0.675055069,192.9249993,0.75,191.070007,0.699997,0.359988177,1.52499775,0.784262162,,4149.3,806831.3726,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-03-2015,191.75,1450.606058,0.266935219,188.949997,19.96175493,0.003673289,187.320007,3963.732187,0.729391492,189.2425003,0.75,188.679993,2.800003,1.460236245,2.50749975,1.307692177,,5434.3,1042027.025,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-03-2015,195.910004,714.8830232,0.127004517,192,1664.807282,0.295765933,189.800003,3249.109695,0.577229551,192.4275018,0.75,195.699997,3.910004,1.995816406,3.48250225,1.777603072,,5628.8,1102738.231,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-03-2015,198.710007,3374.398583,0.689482966,195.429993,1243.854082,0.254153794,193.940002,275.8473351,0.05636324,195.8774988,0.75,194.729996,3.280014,1.650653658,2.83250825,1.425448216,,4894.1,972506.6453,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-03-2015,200.880005,175.9858523,0.036504771,194.960007,1071.646181,0.222291726,193.110001,3573.267966,0.741203503,195.977505,0.75,200.710007,5.919998,2.947031986,4.9025,2.440511688,,4820.9,968422.4161,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-03-2015,204.589996,58.67291268,0.006922894,202,6780.074654,0.79998993,194.529999,1636.452433,0.193087176,200.7799988,0.75,195.649994,2.589996,1.265944597,3.80999725,1.8622598,,8475.2,1733941.134,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-03-2015,198.990005,3108.742368,0.72812797,197.449997,1099.102875,0.257431286,195.619995,61.65475766,0.014440744,197.3774985,0.75,198.080002,1.540008,0.773912238,1.6125065,0.810345474,,4269.5,849587.8263,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-03-2015,200.5,2566.527422,0.975272618,198.5,17.80687633,0.006766559,197.470001,47.26570149,0.017960823,198.7425003,0.75,199.630005,2,0.997506234,1.75749975,0.876558479,,2631.6,527635.8,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-03-2015,203.789993,3573.443649,0.979052481,201.580002,39.11438664,0.010716564,199.75,37.34196417,0.010230955,201.6749993,0.75,201.720001,2.209991,1.0844453,2.11499375,1.037830032,,3649.9,743813.0955,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
25-03-2015,198.589996,4778.498884,0.833885747,198.270004,75.08730436,0.013103327,192.699997,876.8138115,0.153010926,196.9575003,0.75,194.300003,0.319992,0.161131984,1.63249575,0.822043297,,5730.4,1138000.113,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-03-2015,194.789993,1406.886914,0.340815628,193.919998,1018.042809,0.246618898,189.699997,1703.070277,0.412565474,193.0824965,0.75,190.410004,0.869995,0.446632287,1.7074965,0.876583275,,4128,804093.0911,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-03-2015,189.289993,7072.065875,0.821864969,189.070007,1222.469025,0.142066616,181.399994,310.3651002,0.036068415,187.2075003,0.75,185,0.219986,0.116216392,2.08249275,1.10015998,,8604.9,1628821.461,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-03-2015,192.25,8669.697156,0.859279167,185.850006,591.3104066,0.058606512,181.800003,828.4924374,0.082114321,186.4375038,0.75,190.570007,6.399994,3.328995579,5.81249625,3.023405072,,10089.5,1939706.375,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
31-03-2015,193.759995,546.7377646,0.108768902,193.529999,3892.660088,0.774412145,188.410004,587.2021477,0.116818953,192.3074993,0.75,188.770004,0.229996,0.118701489,1.45249575,0.749636554,,5026.6,973953.9909,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-04-2015,192.300003,2639.417406,0.695571972,188.699997,615.3068903,0.162153294,186.050003,539.8757033,0.142274733,188.9375,0.75,187.589996,3.600006,1.872077974,3.362503,1.748571476,,3794.6,729701.5914,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-04-2015,193.229996,4650.89616,0.928248475,190.229996,205.0365966,0.040922201,190,154.4672434,0.030829324,190.922497,0.75,191,3,1.552553983,2.307499,1.194172255,,5010.4,968159.572,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-04-2015,207.75,4423.466706,0.355133087,198,4935.719235,0.39625871,197.5,3096.61406,0.248608203,200.3125,0.75,203.100006,9.75,4.693140794,7.4375,3.580024067,,12455.8,2587692.45,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
07-04-2015,205.059998,2441.099681,0.561443382,202.509995,345.8306406,0.079539695,201.139999,1560.969679,0.359016923,202.8049968,0.75,203.25,2.550003,1.243539952,2.25500125,1.099678763,,4347.9,891580.3653,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-04-2015,210.899994,5022.991814,0.796908158,208.199997,848.1766865,0.134565006,205.869995,431.9314998,0.068526836,208.2924958,0.75,207.669998,2.699997,1.28022621,2.60749825,1.236367152,,6303.1,1329323.752,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-04-2015,210.369995,2213.21036,0.582393127,208.429993,526.2988139,0.138492399,206.119995,1060.690826,0.279114475,208.337494,0.75,210.089996,1.940002,0.922185695,2.032501,0.966155368,,3800.2,799448.055,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-04-2015,211.649994,3263.853077,0.802382938,209.850006,503.1383254,0.123691109,209,300.7085971,0.073925953,210.0875015,0.75,210.899994,1.799988,0.850455021,1.5624925,0.738243583,,4067.7,860928.6806,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-04-2015,213,305.7969311,0.081367924,210.440002,2973.357245,0.791165251,209.050003,479.0458238,0.127466826,210.7325018,0.75,209.779999,2.559998,1.201876995,2.26749825,1.064553169,,3758.2,800496.6,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
14-04-2015,209.490005,1931.322967,0.638242884,208.570007,874.5364199,0.289007409,205.5,220.1406133,0.072749707,208.0325048,0.75,207.460007,0.919998,0.439160809,1.45750025,0.695737369,,3026,633916.7551,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-04-2015,209.589996,687.9760503,0.352374539,207.460007,1160.406275,0.594348635,206.600006,104.0176743,0.053276826,207.777504,0.75,207.830002,2.129989,1.016264631,1.812492,0.864779825,,1952.4,409203.5082,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-04-2015,209.169998,1344.055695,0.810111323,207.699997,6.800508736,0.004098914,206.289993,308.2437961,0.185789763,207.7149963,0.75,206.699997,1.470001,0.70277813,1.45500175,0.695607288,,1659.1,347033.9437,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-04-2015,206.880005,2332.082439,0.944201158,204.990005,23.01152941,0.009316786,203.5,114.8060315,0.046482057,205.0900038,0.75,206.789993,1.89,0.913573064,1.79000125,0.865236469,,2469.9,510972.9243,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-04-2015,207.850006,182.6011351,0.071348078,206.779999,899.7760414,0.351571149,203.850006,1476.922823,0.577080773,206.3150025,0.75,205.270004,1.070007,0.514797676,1.5350035,0.738515014,,2559.3,531950.5204,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
21-04-2015,210.75,1356.12964,0.39508511,205.800003,1139.768747,0.332052075,204.309998,936.6016127,0.272862815,206.665001,0.75,209.410004,4.949997,2.348753025,4.084999,1.938315065,,3432.5,723399.375,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
22-04-2015,221.880005,982.6625024,0.124972975,212.5,950.7438743,0.12091363,211.690002,5929.593623,0.754113395,214.6425018,0.75,219.440002,9.380005,4.227512524,7.23750325,3.261899715,,7863,1744642.479,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-04-2015,221.479996,3591.452342,0.814166744,218.270004,713.0089019,0.161636041,217.149994,106.7387558,0.024197215,218.7924995,0.75,218.600006,3.209992,1.449337212,2.6874965,1.213426291,,4411.2,976992.5584,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-04-2015,220.800003,1875.124529,0.772355437,220.5,395.7870696,0.16302293,218.009995,156.8884011,0.064621633,219.9524995,0.75,218.429993,0.300003,0.135870922,0.8475035,0.383833102,,2427.8,536058.2473,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-04-2015,238.75,9547.358646,0.817929051,222.559998,877.5847682,0.075183315,222,1247.656586,0.106887633,226.467499,0.75,231.550003,16.190002,6.78115267,12.282501,5.144503037,,11672.6,2786833.25,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
28-04-2015,235.5,707.7411239,0.116301496,234.75,125.5096196,0.020624712,228.029999,5252.149257,0.863073792,233.2574998,0.75,230.479996,0.75,0.318471338,2.24250025,0.952229406,,6085.4,1433111.7,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
29-04-2015,234.970001,871.3648316,0.221377717,230.050003,348.7352913,0.088599195,227.630005,2715.999877,0.690023088,230.675003,0.75,232.449997,4.919998,2.093883466,4.294998,1.827892064,,3936.1,924865.4209,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-04-2015,232.889999,1909.400065,0.488100428,230.389999,1367.484995,0.34957054,225.169998,635.0149394,0.162329032,229.7099988,0.75,226.050003,2.5,1.073468166,3.18000025,1.365451614,,3911.9,911042.3871,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-05-2015,231.770004,651.1979152,0.123293242,229.940002,2893.244747,0.54778665,220.410004,1737.257338,0.328920109,228.015003,0.75,226.029999,1.830002,0.789576722,3.755001,1.62014106,,5281.7,1224139.63,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-05-2015,234.729996,2859.074219,0.644719754,228.179993,698.8641215,0.157593497,227.110001,876.6616595,0.19768675,229.5499958,0.75,230.509995,6.550003,2.790441406,5.18000025,2.206790925,,4434.6,1040933.64,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-05-2015,239.5,190.1879951,0.032808569,237.759995,2124.116417,0.366422815,229.130005,3482.595588,0.600768616,236.0374988,0.75,232.949997,1.740005,0.726515658,3.46250125,1.445720772,,5796.9,1388357.55,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-05-2015,234.470001,4675.516199,0.887043237,234.100006,223.0950636,0.042325801,228.199997,372.2887377,0.070630962,232.7175025,0.75,230.429993,0.369995,0.157800571,1.7524985,0.747429732,,5270.9,1235867.928,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
07-05-2015,237.479996,3365.82824,0.355950067,221,2270.565308,0.240121544,220.25,3819.506453,0.403928389,224.932499,0.75,236.800003,16.479996,6.939530183,12.547497,5.283601655,,9455.9,2245587.094,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-05-2015,238.410004,632.8218199,0.135560134,235.990005,2552.971074,0.546885539,233.699997,1482.407106,0.317554326,236.0225028,0.75,236.610001,2.419999,1.015057657,2.38750125,1.001426622,,4668.2,1112945.581,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-05-2015,242.880005,5651.973498,0.996416533,236.289993,19.94428278,0.003516084,235.309998,0.38221899,6.74E-05,237.6924973,0.75,239.490005,6.590012,2.71327893,5.18750775,2.13583154,,5672.3,1377688.252,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-05-2015,246.350006,2640.149676,0.414896074,240.110001,2766.670179,0.434778606,238.190002,956.5801453,0.150325321,241.1900025,0.75,244.740005,6.240005,2.532983498,5.1600035,2.094582251,,6363.4,1567623.628,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-05-2015,248.300003,4462.96131,0.820367139,247.610001,357.2063271,0.065660514,242.25,620.0323626,0.113972347,246.4425013,0.75,243.179993,0.690002,0.277890452,1.85750175,0.748087687,,5440.2,1350801.676,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
14-05-2015,244.889999,861.179837,0.297378997,244.820007,1323.087934,0.456883157,241.25,711.6322294,0.245737846,243.9450033,0.75,244.100006,0.069992,0.028580996,0.94499575,0.385885807,,2895.9,709176.9481,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-05-2015,249.399994,650.949596,0.143773654,243.929993,3734.824301,0.824901559,242.5,141.8261033,0.031324786,244.939995,0.75,248.839996,5.470001,2.193264287,4.459999,1.788291543,,4527.6,1129183.413,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-05-2015,249.899994,1746.801679,0.520935727,247,1602.264849,0.477831579,246,4.133471686,0.001232695,247.4749985,0.75,248.75,2.899994,1.160461813,2.4249955,0.970386378,,3353.2,837964.6599,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-05-2015,251,3605.072727,0.981185762,248.429993,62.4175738,0.016988072,246.149994,6.709698761,0.001826166,248.502495,0.75,247.139999,2.570007,1.023907171,2.497505,0.995021912,,3674.2,922224.2,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-05-2015,247.740005,3370.373564,0.897426127,247.130005,359.5549652,0.095738355,241.369995,25.67147038,0.006835518,245.8425025,0.75,244.350006,0.61,0.246225877,1.8975025,0.765924946,,3755.6,930412.3628,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
21-05-2015,246.619995,382.8928542,0.194302676,243.029999,895.2254211,0.454290785,242.360001,692.4817247,0.351406538,243.7599985,0.75,245.619995,3.589996,1.455679212,2.8599965,1.159677462,,1970.6,485989.3621,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
22-05-2015,248.600006,579.5625447,0.260700169,245.380005,1634.809045,0.735373598,245.009995,8.728410078,0.003926234,246.0925028,0.75,247.729996,3.220001,1.29525379,2.50750325,1.008649714,,2223.1,552662.6733,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-05-2015,252,3042.377505,0.8695737,247.679993,265.5114135,0.075888591,246.5,190.8110811,0.054537709,248.4649965,0.75,247.460007,4.320007,1.714288492,3.5350035,1.402779167,,3498.7,881672.4,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-05-2015,249.5,2924.542907,0.858090167,248.509995,183.500932,0.05384101,245.550003,300.1561606,0.088068822,248.0174983,0.75,247.429993,0.990005,0.396795591,1.48250175,0.594189078,,3408.2,850345.9,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
28-05-2015,251.800003,1536.742807,0.421337101,247.029999,718.5063203,0.19699677,245.050003,1392.050872,0.381666129,247.727501,0.75,251.449997,4.770004,1.89436217,4.072502,1.617355819,,3647.3,918390.1509,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
29-05-2015,252.869995,3047.496825,0.804237412,251,6.903421808,0.00182182,249.429993,734.8997527,0.193940768,251.074997,0.75,250.800003,1.869995,0.739508458,1.794998,0.709850135,,3789.3,958200.2721,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-06-2015,251.600006,1736.201114,0.69306659,251.410004,687.7409964,0.274536344,247.470001,81.15788957,0.032397066,250.4725038,0.75,249.449997,0.190002,0.075517486,1.12750225,0.448132839,,2505.1,630283.175,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-06-2015,249.399994,1042.873952,0.488511313,248.919998,188.1690834,0.088143659,246.300003,903.7569649,0.423345028,248.3849983,0.75,248.350006,0.479996,0.192460309,1.01499575,0.40697505,,2134.8,532419.1072,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-06-2015,250.720001,254.2367675,0.142709384,248.199997,1240.594062,0.696376122,247.009995,286.6691703,0.160914494,248.5324975,0.75,248.990005,2.520004,1.005106888,2.1875035,0.872488629,,1781.5,446657.6818,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-06-2015,249.300003,1114.631999,0.454284317,247.5,897.0352691,0.365599637,245.710007,441.9327318,0.180116047,247.5025025,0.75,245.919998,1.800003,0.722022855,1.7975005,0.721019045,,2453.6,611682.4874,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-06-2015,249.699997,1675.099654,0.554301672,246,995.804397,0.329518331,245.679993,351.0959492,0.116179996,246.8449975,0.75,249.139999,3.699997,1.48177695,2.8549995,1.14337186,,3022,754593.3909,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-06-2015,258.75,4762.903374,0.949352875,250.850006,104.2471883,0.02077879,250.309998,149.8494374,0.029868335,252.6900025,0.75,256.290009,7.899994,3.053137778,6.0599975,2.342028019,,5017,1298148.75,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-06-2015,257.73999,214.8141579,0.082269602,255.399994,628.1752228,0.240578769,254.139999,1768.110619,0.677151629,255.6699943,0.75,256,2.339996,0.907890157,2.06999575,0.803133324,,2611.1,672984.8879,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-06-2015,254,2117.283866,0.612906026,251.899994,477.9818405,0.138364985,248.5,859.2342936,0.248728989,251.574997,0.75,250.699997,2.100006,0.826774016,2.425003,0.954725591,,3454.5,877443,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-06-2015,254.369995,1257.193218,0.615035085,253.259995,269.7224121,0.131951672,250.429993,517.18437,0.253013243,252.8299945,0.75,251.410004,1.11,0.436372222,1.5400005,0.605417514,,2044.1,519957.7068,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-06-2015,253.460007,516.0854271,0.362852722,250.210007,131.8346124,0.092691143,250.210007,774.3799605,0.544456135,251.022507,0.75,250.690002,3.25,1.282253575,2.4375,0.961690181,,1422.3,360496.168,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-06-2015,251.279999,1768.559765,0.80896522,249.699997,339.5957257,0.155336074,246.009995,78.04450925,0.035698705,249.172497,0.75,250.380005,1.580002,0.628781442,2.107502,0.838706625,,2186.2,549348.3338,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
